requirement_id,total_links,found_links,top1_hits,top5_hits,top10_hits,best_rank,avg_rank_found,found_rate,difficulty_label
UC33E2.txt,1,0,0,0,0,,,0.0,hard
UC33S1.txt,5,2,1,2,2,1.0,2.5,0.4,mixed
UC33S2.txt,5,1,0,1,1,4.0,4.0,0.2,mixed
UC34E1.txt,4,0,0,0,0,,,0.0,hard
UC34E2.txt,1,0,0,0,0,,,0.0,hard
UC34E3.txt,1,0,0,0,0,,,0.0,hard
UC34E4.txt,1,0,0,0,0,,,0.0,hard
UC34S1.txt,7,0,0,0,0,,,0.0,hard
UC34S2.txt,3,1,0,0,1,10.0,10.0,0.3333,mixed
UC34S3.txt,4,0,0,0,0,,,0.0,hard
UC34S4.txt,4,0,0,0,0,,,0.0,hard
UC34S5.txt,6,0,0,0,0,,,0.0,hard
UC34S6.txt,5,0,0,0,0,,,0.0,hard
UC35S1.txt,7,2,0,1,2,4.0,6.5,0.2857,mixed
UC35S2.txt,7,1,1,1,1,1.0,1.0,0.1429,mixed
UC36S1.txt,6,1,1,1,1,1.0,1.0,0.1667,mixed
UC36S2.txt,6,1,0,1,1,2.0,2.0,0.1667,mixed
UC36S3.txt,7,1,0,1,1,3.0,3.0,0.1429,mixed
UC37S1.txt,3,0,0,0,0,,,0.0,hard
UC37S2.txt,4,0,0,0,0,,,0.0,hard
UC37S3.txt,3,1,0,0,1,9.0,9.0,0.3333,mixed
UC38S1.txt,3,1,0,0,1,10.0,10.0,0.3333,mixed
UC38S2.txt,3,2,1,2,2,1.0,2.5,0.6667,mixed
UC3E1.txt,2,2,0,2,2,2.0,3.0,1.0,mixed
UC3E2.txt,2,1,1,1,1,1.0,1.0,0.5,mixed
UC3S1.txt,2,1,0,1,1,3.0,3.0,0.5,mixed
UC3S2.txt,3,3,0,2,3,2.0,5.333333333333333,1.0,mixed
UC3S3.txt,4,2,1,2,2,1.0,1.5,0.5,mixed
UC3S4.txt,5,2,0,1,2,2.0,6.0,0.4,mixed
UC3S5.txt,3,0,0,0,0,,,0.0,hard
UC4E1.txt,3,0,0,0,0,,,0.0,hard
UC4S1.txt,6,0,0,0,0,,,0.0,hard
UC4S2.txt,5,0,0,0,0,,,0.0,hard
UC4S3.txt,4,1,0,0,1,9.0,9.0,0.25,mixed
UC4S4.txt,1,0,0,0,0,,,0.0,hard
UC5S1.txt,1,1,0,1,1,5.0,5.0,1.0,mixed
UC5S2.txt,1,1,0,1,1,2.0,2.0,1.0,mixed
UC6S1.txt,4,1,0,1,1,4.0,4.0,0.25,mixed
UC6S2.txt,4,2,0,0,2,7.0,8.5,0.5,mixed
UC6S3.txt,3,0,0,0,0,,,0.0,hard
UC8S1.txt,3,0,0,0,0,,,0.0,hard
UC8S2.txt,3,0,0,0,0,,,0.0,hard
UC9S1.txt,6,2,0,1,2,4.0,6.5,0.3333,mixed
UC9S2.txt,2,2,0,2,2,4.0,4.5,1.0,mixed
